SerialNr,MaterialNr_x,CheckMode_x,TestSystem_x,Description_x,Date_x,Time_x,Error_x,ErrorCat_x,Duration_x,Duration.1_x,col_11,col_12,col_13,MaterialNr_y,CheckMode_y,TestSystem_y,Description_y,Date_y,Time_y,Error_y,ErrorCat_y,Duration_y,Duration.1_y,col_21,col_22,col_23,MaterialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1,col_31
1061,MatNr2,PrMod2,TSys54,AB-2CD-3,29.11.2023,16:40:26,OK,OK,00:01:52,00:01:52,92.0,16.0,25.0,MatNr2,PrMod1,TSys54,AB-3CD-8,29.11.2023,16:44:24,OK,OK,00:02:20,00:02:20,56.0,8.199999999999996,0.0,MatNr2,PrMod1,TSys27,AB-1CD-6,29.11.2023,16:49:52,OK,OK,00:02:14,00:02:14,0.0
1062,MatNr2,PrMod2,TSys32,AB-2CD-5,29.11.2023,17:00:12,OK,OK,00:02:00,00:02:00,0.6,44.0,10.0,MatNr2,PrMod2,TSys27,AB-2CD-0,29.11.2023,17:06:18,OK,OK,00:02:14,00:02:14,57.0,9.79999999999999,1.0,MatNr2,PrMod4,TSys27,AB-3CD-6,29.11.2023,17:16:24,System_issue,System_error,00:02:15,00:02:15,-0.0
1062,MatNr2,PrMod2,TSys32,AB-2CD-5,29.11.2023,17:00:12,OK,OK,00:02:00,00:02:00,0.6,44.0,10.0,MatNr2,PrMod2,TSys27,AB-2CD-0,29.11.2023,17:12:02,OK,OK,00:01:47,00:01:47,57.0,9.79999999999999,1.0,MatNr2,PrMod4,TSys27,AB-3CD-6,29.11.2023,17:16:24,System_issue,System_error,00:02:15,00:02:15,-0.0
1063,MatNr3,PrMod3,TSys27,AB-3CD-4,29.11.2023,17:28:17,OK,OK,00:01:46,00:01:46,99.0,75.0,26.0,MatNr3,PrMod3,TSys54,AB-1CD-1,29.11.2023,17:32:43,OK,OK,00:02:25,00:02:25,44.0,8.899999999999993,0.0,MatNr3,PrMod4,TSys54,AB-3CD-5,29.11.2023,17:37:28,OK,OK,00:02:26,00:02:26,0.0
1064,MatNr2,PrMod3,TSys54,AB-2CD-9,29.11.2023,17:51:02,OK,OK,00:01:49,00:01:49,1.2000000000000002,46.0,24.0,MatNr2,PrMod4,TSys32,AB-1CD-6,29.11.2023,17:55:38,OK,OK,00:02:15,00:02:15,42.0,9.299999999999992,0.0,MatNr2,PrMod1,TSys27,AB-2CD-7,29.11.2023,18:00:49,OK,OK,00:02:21,00:02:21,0.0
1065,MatNr2,PrMod3,TSys32,AB-2CD-5,29.11.2023,18:16:22,OK,OK,00:02:51,00:02:51,0.6,58.0,27.0,MatNr2,PrMod1,TSys27,AB-3CD-9,29.11.2023,18:22:29,angel_to_wide,Tolerance_violence,00:01:55,00:01:55,69.0,17.499999999999993,-2.11,MatNr2,PrMod1,TSys32,AB-3CD-8,29.11.2023,18:27:43,angel_to_wide,Tolerance_violence,00:01:41,00:01:41,0.0
1066,MatNr1,PrMod3,TSys32,AB-1CD-4,29.11.2023,18:41:25,OK,OK,00:02:15,00:02:15,176.96,58.0,10.0,MatNr1,PrMod3,TSys27,AB-1CD-8,29.11.2023,18:46:38,OK,OK,00:01:22,00:01:22,62.0,15.0,1.0,MatNr1,PrMod2,TSys54,AB-3CD-7,29.11.2023,18:50:43,OK,OK,00:02:16,00:02:16,0.0
1067,MatNr1,PrMod2,TSys27,AB-1CD-9,29.11.2023,19:02:02,OK,OK,00:02:06,00:02:06,86.0,60.0,-15.39,MatNr1,PrMod4,TSys27,AB-3CD-3,29.11.2023,19:07:33,OK,OK,00:02:29,00:02:29,66.0,7.499999999999998,2.95,MatNr1,PrMod2,TSys27,AB-2CD-4,29.11.2023,19:12:46,OK,OK,00:01:47,00:01:47,0.0
1068,MatNr2,PrMod3,TSys27,AB-2CD-5,29.11.2023,19:26:58,OK,OK,00:02:10,00:02:10,0.8,21.0,26.0,MatNr2,PrMod3,TSys27,AB-3CD-0,29.11.2023,19:32:20,OK,OK,00:02:17,00:02:17,63.0,7.1,0.0,MatNr2,PrMod1,TSys32,AB-3CD-3,29.11.2023,19:37:43,OK,OK,00:02:08,00:02:08,0.0
1069,MatNr2,PrMod2,TSys32,AB-2CD-4,29.11.2023,19:52:34,OK,OK,00:02:38,00:02:38,87.0,57.0,13.0,MatNr2,PrMod1,TSys27,AB-1CD-5,29.11.2023,19:56:31,OK,OK,00:02:19,00:02:19,69.0,17.89999999999999,2.0,MatNr2,PrMod2,TSys54,AB-2CD-8,29.11.2023,20:02:07,System_issue,System_error,00:02:39,00:02:39,0.0
1070,MatNr3,PrMod1,TSys54,AB-3CD-2,29.11.2023,20:14:46,OK,OK,00:01:51,00:01:51,1.0,-18.54,5.0,MatNr3,PrMod3,TSys54,AB-2CD-2,29.11.2023,20:19:56,OK,OK,00:02:03,00:02:03,43.0,17.29999999999999,1.0,MatNr3,PrMod3,TSys32,AB-3CD-4,29.11.2023,20:26:17,OK,OK,00:01:52,00:01:52,0.0
1071,MatNr2,PrMod4,TSys54,AB-2CD-4,29.11.2023,20:42:27,OK,OK,00:01:44,00:01:44,72.0,46.0,5.0,MatNr2,PrMod1,TSys27,AB-3CD-4,29.11.2023,20:45:52,OK,OK,00:02:48,00:02:48,52.0,16.599999999999994,1.0,MatNr2,PrMod2,TSys27,AB-1CD-6,29.11.2023,20:51:28,OK,OK,00:02:02,00:02:02,0.0
1072,MatNr3,PrMod4,TSys27,AB-3CD-6,29.11.2023,21:03:35,OK,OK,00:02:25,00:02:25,89.0,56.0,27.0,MatNr3,PrMod1,TSys54,AB-2CD-0,29.11.2023,21:08:46,OK,OK,00:01:38,00:01:38,63.0,18.999999999999982,0.0,MatNr3,PrMod2,TSys27,AB-1CD-0,29.11.2023,21:13:39,OK,OK,00:01:48,00:01:48,0.0
1073,MatNr1,PrMod4,TSys27,AB-1CD-3,29.11.2023,21:27:21,OK,OK,00:02:21,00:02:21,1.3000000000000005,43.0,19.0,MatNr1,PrMod1,TSys27,AB-1CD-3,29.11.2023,21:32:05,OK,OK,00:01:36,00:01:36,59.0,17.79999999999999,1.0,MatNr1,PrMod2,TSys54,AB-1CD-1,29.11.2023,21:36:06,OK,OK,00:02:19,00:02:19,0.0
1074,MatNr1,PrMod1,TSys32,AB-1CD-9,29.11.2023,21:48:32,OK,OK,00:01:52,00:01:52,0.4,94.0,-22.84,MatNr1,PrMod4,TSys54,AB-2CD-2,29.11.2023,21:53:53,OK,OK,00:01:26,00:01:26,56.0,19.399999999999984,1.0,MatNr1,PrMod1,TSys32,AB-3CD-1,29.11.2023,21:58:57,OK,OK,00:02:32,00:02:32,0.0
1075,MatNr1,PrMod1,TSys32,AB-1CD-6,29.11.2023,22:13:15,OK,OK,00:01:57,00:01:57,0.3,77.0,10.0,MatNr1,PrMod3,TSys54,AB-2CD-0,29.11.2023,22:17:34,OK,OK,00:01:56,00:01:56,59.0,17.89999999999999,1.0,MatNr1,PrMod4,TSys54,AB-2CD-3,29.11.2023,22:23:33,OK,OK,00:01:43,00:01:43,-0.0
1076,MatNr3,PrMod1,TSys32,AB-3CD-3,29.11.2023,22:37:35,Angel_to_low,Tolerance_violence,00:02:34,00:02:34,0.7000000000000001,20.0,23.0,MatNr3,PrMod4,TSys27,AB-1CD-4,29.11.2023,22:43:20,OK,OK,00:02:15,00:02:15,41.0,7.799999999999997,2.0,MatNr3,PrMod3,TSys54,AB-1CD-7,29.11.2023,22:48:56,Angel_to_low,Tolerance_violence,00:02:02,00:02:02,-0.0
1077,MatNr2,PrMod2,TSys32,AB-2CD-1,29.11.2023,23:01:49,OK,OK,00:02:27,00:02:27,0.2,86.0,5.0,MatNr2,PrMod1,TSys54,AB-1CD-4,29.11.2023,23:08:09,OK,OK,00:01:52,00:01:52,57.0,18.099999999999987,1.0,MatNr2,PrMod2,TSys54,AB-1CD-0,29.11.2023,23:13:11,OK,OK,00:01:57,00:01:57,0.0
1078,MatNr1,PrMod1,TSys54,AB-1CD-1,29.11.2023,23:26:10,OK,OK,00:01:57,00:01:57,0.9,80.0,7.0,MatNr1,PrMod2,TSys32,AB-1CD-6,29.11.2023,23:30:34,OK,OK,00:01:02,00:01:02,53.0,18.19999999999999,1.0,MatNr1,PrMod1,TSys32,AB-2CD-8,29.11.2023,23:34:27,OK,OK,00:01:59,00:01:59,0.0
1079,MatNr1,PrMod1,TSys27,AB-1CD-0,29.11.2023,23:49:49,OK,OK,00:02:11,00:02:11,0.1,12.0,11.0,MatNr1,PrMod4,TSys27,AB-1CD-4,29.11.2023,23:54:34,OK,OK,00:01:40,00:01:40,51.0,7.199999999999999,2.0,MatNr1,PrMod4,TSys54,AB-2CD-8,30.11.2023,00:00:27,OK,OK,00:01:54,00:01:54,0.0
1080,MatNr3,PrMod3,TSys27,AB-3CD-6,30.11.2023,00:12:10,OK,OK,00:02:23,00:02:23,0.9,18.0,13.0,MatNr3,PrMod2,TSys32,AB-2CD-9,30.11.2023,00:16:54,OK,OK,00:01:51,00:01:51,53.0,12.46,1.0,MatNr3,PrMod1,TSys54,AB-3CD-6,30.11.2023,00:22:29,OK,OK,00:01:44,00:01:44,0.0
1081,MatNr1,PrMod3,TSys32,AB-1CD-3,30.11.2023,00:36:55,OK,OK,00:01:53,00:01:53,88.0,24.24,27.0,MatNr1,PrMod4,TSys27,AB-3CD-3,30.11.2023,00:41:37,OK,OK,00:02:13,00:02:13,65.0,8.899999999999993,1.0,MatNr1,PrMod3,TSys54,AB-3CD-1,30.11.2023,00:46:03,OK,OK,00:02:30,00:02:30,0.0
1082,MatNr1,PrMod4,TSys27,AB-1CD-1,30.11.2023,01:02:25,OK,OK,00:01:45,00:01:45,94.0,49.0,19.0,MatNr1,PrMod4,TSys27,AB-3CD-7,30.11.2023,01:07:29,angel_to_wide,Tolerance_violence,00:01:20,00:01:20,58.0,17.69999999999999,1.0,MatNr1,PrMod4,TSys32,AB-2CD-2,30.11.2023,01:11:26,angel_to_wide,Tolerance_violence,00:01:38,00:01:38,0.0
1083,MatNr1,PrMod3,TSys54,AB-1CD-2,30.11.2023,01:22:26,OK,OK,00:01:46,00:01:46,90.0,59.0,21.0,MatNr1,PrMod3,TSys27,AB-1CD-8,30.11.2023,01:26:29,OK,OK,00:02:12,00:02:12,43.0,15.2,0.0,MatNr1,PrMod3,TSys32,AB-2CD-5,30.11.2023,01:30:15,OK,OK,00:01:59,00:01:59,0.0
1084,MatNr3,PrMod1,TSys54,AB-3CD-1,30.11.2023,01:43:43,OK,OK,00:01:56,00:01:56,1.5000000000000002,55.0,24.0,MatNr3,PrMod1,TSys32,AB-3CD-0,30.11.2023,01:47:50,OK,OK,00:01:23,00:01:23,50.0,18.999999999999982,2.0,MatNr3,PrMod2,TSys54,AB-3CD-0,30.11.2023,01:57:54,System_issue,System_error,00:02:22,00:02:22,0.0
1084,MatNr3,PrMod1,TSys54,AB-3CD-1,30.11.2023,01:43:43,OK,OK,00:01:56,00:01:56,1.5000000000000002,55.0,24.0,MatNr3,PrMod1,TSys32,AB-3CD-0,30.11.2023,01:51:50,OK,OK,00:02:08,00:02:08,50.0,18.999999999999982,2.0,MatNr3,PrMod2,TSys54,AB-3CD-0,30.11.2023,01:57:54,System_issue,System_error,00:02:22,00:02:22,0.0
1085,MatNr1,PrMod1,TSys54,AB-1CD-3,30.11.2023,02:10:41,OK,OK,00:02:20,00:02:20,1.0,-191.85,9.0,MatNr1,PrMod1,TSys32,AB-1CD-1,30.11.2023,02:15:42,OK,OK,00:02:12,00:02:12,52.0,18.999999999999982,1.0,MatNr1,PrMod2,TSys27,AB-3CD-0,30.11.2023,02:19:28,angel_to_wide,Tolerance_violence,00:01:32,00:01:32,0.0
1086,MatNr2,PrMod2,TSys54,AB-2CD-2,30.11.2023,02:32:09,OK,OK,00:01:47,00:01:47,0.8,16.0,16.0,MatNr2,PrMod1,TSys27,AB-2CD-3,30.11.2023,02:37:21,OK,OK,00:02:02,00:02:02,43.0,9.79999999999999,0.0,MatNr2,PrMod1,TSys27,AB-3CD-4,30.11.2023,02:42:20,OK,OK,00:01:39,00:01:39,0.0
1087,MatNr3,PrMod1,TSys54,AB-3CD-9,30.11.2023,02:56:23,OK,OK,00:01:42,00:01:42,89.0,73.0,13.0,MatNr3,PrMod3,TSys54,AB-2CD-7,30.11.2023,03:00:55,OK,OK,00:02:08,00:02:08,67.0,7.399999999999999,2.0,MatNr3,PrMod2,TSys32,AB-2CD-0,30.11.2023,03:05:23,OK,OK,00:01:26,00:01:26,0.0
1088,MatNr2,PrMod4,TSys54,AB-2CD-0,30.11.2023,03:18:37,OK,OK,00:02:10,00:02:10,84.0,25.0,27.0,MatNr2,PrMod1,TSys32,AB-3CD-3,30.11.2023,03:23:20,OK,OK,00:01:53,00:01:53,44.0,9.099999999999993,2.0,MatNr2,PrMod1,TSys54,AB-2CD-5,30.11.2023,03:27:24,OK,OK,00:01:56,00:01:56,0.0
1089,MatNr1,PrMod2,TSys32,AB-1CD-2,30.11.2023,03:40:37,OK,OK,00:01:56,00:01:56,0.1,1.0,25.0,MatNr1,PrMod4,TSys27,AB-3CD-4,30.11.2023,03:45:33,OK,OK,00:01:44,00:01:44,44.0,8.399999999999995,2.0,MatNr1,PrMod3,TSys54,AB-3CD-9,30.11.2023,03:51:18,OK,OK,00:02:21,00:02:21,0.0
1090,MatNr3,PrMod2,TSys32,AB-3CD-4,30.11.2023,04:06:58,OK,OK,00:01:55,00:01:55,97.0,98.0,21.0,MatNr3,PrMod4,TSys32,AB-1CD-0,30.11.2023,04:12:24,OK,OK,00:01:47,00:01:47,68.0,9.79999999999999,0.0,MatNr3,PrMod3,TSys54,AB-2CD-3,30.11.2023,04:16:56,OK,OK,00:02:11,00:02:11,-0.0
1091,MatNr1,PrMod4,TSys54,AB-1CD-0,30.11.2023,04:29:00,OK,OK,00:02:21,00:02:21,0.3,24.0,28.0,MatNr1,PrMod1,TSys32,AB-3CD-5,30.11.2023,04:34:30,OK,OK,00:02:39,00:02:39,45.0,7.899999999999997,2.0,MatNr1,PrMod3,TSys27,AB-3CD-4,30.11.2023,04:40:26,System_issue,System_error,00:02:22,00:02:22,0.0
1092,MatNr2,PrMod4,TSys54,AB-2CD-5,30.11.2023,04:54:28,Angel_to_low,Tolerance_violence,00:02:19,00:02:19,1.2000000000000002,33.0,24.0,MatNr2,PrMod2,TSys54,AB-1CD-7,30.11.2023,04:59:24,OK,OK,00:02:31,00:02:31,48.0,9.89999999999999,0.0,MatNr2,PrMod2,TSys27,AB-2CD-9,30.11.2023,05:04:39,Angel_to_low,Tolerance_violence,00:02:08,00:02:08,0.0
1093,MatNr2,PrMod2,TSys32,AB-2CD-6,30.11.2023,05:20:53,OK,OK,00:02:32,00:02:32,72.0,80.0,13.0,MatNr2,PrMod4,TSys54,AB-2CD-0,30.11.2023,05:25:47,OK,OK,00:01:21,00:01:21,52.0,15.599999999999998,2.0,MatNr2,PrMod4,TSys32,AB-3CD-7,30.11.2023,05:29:45,OK,OK,00:02:04,00:02:04,0.0
1094,MatNr2,PrMod4,TSys32,AB-2CD-9,30.11.2023,05:42:44,OK,OK,00:02:15,00:02:15,0.3,41.0,15.0,MatNr2,PrMod4,TSys54,AB-1CD-0,30.11.2023,05:47:34,OK,OK,00:01:57,00:01:57,52.0,19.799999999999983,2.0,MatNr2,PrMod2,TSys32,AB-2CD-7,30.11.2023,05:51:52,OK,OK,00:02:14,00:02:14,0.0
1095,MatNr3,PrMod1,TSys54,AB-3CD-3,30.11.2023,06:05:12,OK,OK,00:01:24,00:01:24,0.7000000000000001,131.15,18.0,MatNr3,PrMod2,TSys27,AB-2CD-9,30.11.2023,06:08:32,OK,OK,00:01:46,00:01:46,42.0,17.199999999999992,2.0,MatNr3,PrMod4,TSys54,AB-3CD-4,30.11.2023,06:14:24,angel_to_wide,Tolerance_violence,00:02:01,00:02:01,0.0
1096,MatNr1,PrMod1,TSys32,AB-1CD-4,30.11.2023,06:27:57,OK,OK,00:02:10,00:02:10,1.1,20.0,14.0,MatNr1,PrMod2,TSys27,AB-2CD-2,30.11.2023,06:33:39,OK,OK,00:02:06,00:02:06,42.0,16.399999999999995,0.0,MatNr1,PrMod4,TSys32,AB-1CD-0,30.11.2023,06:37:57,OK,OK,00:01:26,00:01:26,0.0
1097,MatNr1,PrMod3,TSys27,AB-1CD-4,30.11.2023,06:50:40,OK,OK,00:02:12,00:02:12,1.4,39.0,17.0,MatNr1,PrMod2,TSys32,AB-1CD-2,30.11.2023,06:56:01,OK,OK,00:02:01,00:02:01,61.0,16.999999999999993,0.0,MatNr1,PrMod4,TSys54,AB-1CD-9,30.11.2023,07:00:08,OK,OK,00:01:46,00:01:46,0.0
1098,MatNr3,PrMod2,TSys32,AB-3CD-6,30.11.2023,07:11:08,OK,OK,00:01:29,00:01:29,0.3,10.25,9.0,MatNr3,PrMod4,TSys54,AB-1CD-4,30.11.2023,07:15:37,OK,OK,00:01:59,00:01:59,64.0,18.999999999999982,1.0,MatNr3,PrMod3,TSys27,AB-3CD-4,30.11.2023,07:20:41,OK,OK,00:01:50,00:01:50,-0.0
1099,MatNr2,PrMod3,TSys27,AB-2CD-1,30.11.2023,07:34:36,OK,OK,00:01:31,00:01:31,1.4,9.0,19.0,MatNr2,PrMod3,TSys27,AB-1CD-5,30.11.2023,07:38:41,OK,OK,00:01:42,00:01:42,40.0,16.799999999999994,0.12,MatNr2,PrMod4,TSys32,AB-3CD-8,30.11.2023,07:45:02,OK,OK,00:01:36,00:01:36,0.0
1100,MatNr2,PrMod4,TSys54,AB-2CD-7,30.11.2023,07:56:01,OK,OK,00:02:01,00:02:01,80.0,59.0,14.0,MatNr2,PrMod3,TSys27,AB-3CD-3,30.11.2023,08:00:36,OK,OK,00:02:08,00:02:08,40.0,16.89999999999999,2.0,MatNr2,PrMod1,TSys27,AB-3CD-1,30.11.2023,08:06:11,OK,OK,00:02:26,00:02:26,0.0
1101,MatNr2,PrMod2,TSys27,AB-2CD-3,30.11.2023,08:19:57,OK,OK,00:02:25,00:02:25,0.6,9.0,27.0,MatNr2,PrMod1,TSys27,AB-1CD-3,30.11.2023,08:26:49,OK,OK,00:01:30,00:01:30,48.0,18.19999999999999,2.0,MatNr2,PrMod4,TSys32,AB-3CD-7,30.11.2023,08:31:23,Angel_to_low,Tolerance_violence,00:02:24,00:02:24,0.0
1102,MatNr1,PrMod2,TSys54,AB-1CD-4,30.11.2023,08:47:32,OK,OK,00:02:01,00:02:01,0.3,76.0,27.0,MatNr1,PrMod2,TSys27,AB-3CD-0,30.11.2023,08:52:20,OK,OK,00:01:50,00:01:50,69.0,7.399999999999999,2.37,MatNr1,PrMod2,TSys54,AB-3CD-3,30.11.2023,08:58:24,System_issue,System_error,00:01:52,00:01:52,0.0
1103,MatNr2,PrMod3,TSys54,AB-2CD-5,30.11.2023,09:13:00,OK,OK,00:02:08,00:02:08,81.0,69.0,5.0,MatNr2,PrMod2,TSys27,AB-3CD-5,30.11.2023,09:17:13,OK,OK,00:01:55,00:01:55,47.0,16.199999999999996,0.0,MatNr2,PrMod4,TSys32,AB-3CD-8,30.11.2023,09:21:42,OK,OK,00:01:10,00:01:10,-0.0
1104,MatNr1,PrMod4,TSys32,AB-1CD-0,30.11.2023,09:34:28,OK,OK,00:01:46,00:01:46,81.0,10.0,7.0,MatNr1,PrMod4,TSys27,AB-1CD-8,30.11.2023,09:38:13,OK,OK,00:02:04,00:02:04,58.0,7.1,2.0,MatNr1,PrMod3,TSys54,AB-1CD-2,30.11.2023,09:45:08,OK,OK,00:01:44,00:01:44,0.0
1105,MatNr3,PrMod4,TSys27,AB-3CD-9,30.11.2023,09:59:20,OK,OK,00:02:21,00:02:21,0.5,41.0,15.0,MatNr3,PrMod2,TSys32,AB-3CD-9,30.11.2023,10:05:06,OK,OK,00:02:12,00:02:12,-32.84,8.199999999999996,2.0,MatNr3,PrMod3,TSys32,AB-2CD-2,30.11.2023,10:09:49,OK,OK,00:02:15,00:02:15,0.0
1106,MatNr3,PrMod2,TSys27,AB-3CD-3,30.11.2023,10:23:42,OK,OK,00:02:03,00:02:03,0.3,57.0,12.0,MatNr3,PrMod3,TSys32,AB-2CD-8,30.11.2023,10:28:03,OK,OK,00:01:21,00:01:21,58.0,8.799999999999994,2.0,MatNr3,PrMod2,TSys54,AB-3CD-4,30.11.2023,10:33:59,OK,OK,00:01:47,00:01:47,0.0
1107,MatNr2,PrMod1,TSys32,AB-2CD-2,30.11.2023,10:46:29,OK,OK,00:01:43,00:01:43,93.0,40.0,5.0,MatNr2,PrMod4,TSys54,AB-3CD-1,30.11.2023,10:52:12,OK,OK,00:02:29,00:02:29,55.0,9.099999999999993,5.29,MatNr2,PrMod3,TSys32,AB-1CD-5,30.11.2023,10:58:16,OK,OK,00:02:33,00:02:33,0.0
1108,MatNr3,PrMod1,TSys27,AB-3CD-2,30.11.2023,11:11:33,OK,OK,00:02:28,00:02:28,0.5,23.0,13.0,MatNr3,PrMod1,TSys54,AB-3CD-6,30.11.2023,11:16:43,OK,OK,00:01:54,00:01:54,64.0,7.0,1.0,MatNr3,PrMod2,TSys32,AB-3CD-7,30.11.2023,11:20:35,OK,OK,00:01:44,00:01:44,0.0
1109,MatNr3,PrMod4,TSys54,AB-3CD-7,30.11.2023,11:32:25,OK,OK,00:02:13,00:02:13,1.2000000000000002,87.0,15.0,MatNr3,PrMod4,TSys54,AB-1CD-8,30.11.2023,11:37:49,OK,OK,00:02:04,00:02:04,62.0,16.399999999999995,2.0,MatNr3,PrMod1,TSys32,AB-2CD-7,30.11.2023,11:41:37,OK,OK,00:01:43,00:01:43,0.0
1110,MatNr3,PrMod3,TSys27,AB-3CD-9,30.11.2023,11:55:23,OK,OK,00:02:06,00:02:06,93.0,81.0,28.0,MatNr3,PrMod2,TSys32,AB-1CD-7,30.11.2023,12:01:09,OK,OK,00:02:07,00:02:07,67.0,7.499999999999998,0.0,MatNr3,PrMod4,TSys32,AB-3CD-2,30.11.2023,12:07:07,OK,OK,00:01:02,00:01:02,0.0
1111,MatNr3,PrMod3,TSys27,AB-3CD-9,30.11.2023,12:21:17,OK,OK,00:02:01,00:02:01,95.0,19.0,10.0,MatNr3,PrMod2,TSys27,AB-2CD-9,30.11.2023,12:27:06,OK,OK,00:02:35,00:02:35,64.0,8.799999999999994,1.0,MatNr3,PrMod1,TSys27,AB-1CD-5,30.11.2023,12:31:49,OK,OK,00:02:02,00:02:02,0.0
1112,MatNr1,PrMod2,TSys27,AB-1CD-1,30.11.2023,12:44:21,OK,OK,00:01:48,00:01:48,79.0,48.0,22.0,MatNr1,PrMod4,TSys27,AB-2CD-9,30.11.2023,12:49:55,OK,OK,00:02:24,00:02:24,62.0,9.69999999999999,2.0,MatNr1,PrMod1,TSys32,AB-1CD-4,30.11.2023,13:00:55,System_issue,System_error,00:01:47,00:01:47,0.0
1112,MatNr1,PrMod2,TSys27,AB-1CD-1,30.11.2023,12:44:21,OK,OK,00:01:48,00:01:48,79.0,48.0,22.0,MatNr1,PrMod4,TSys27,AB-2CD-9,30.11.2023,12:56:07,OK,OK,00:02:05,00:02:05,62.0,9.69999999999999,2.0,MatNr1,PrMod1,TSys32,AB-1CD-4,30.11.2023,13:00:55,System_issue,System_error,00:01:47,00:01:47,0.0
1113,MatNr1,PrMod4,TSys27,AB-1CD-1,30.11.2023,13:15:29,OK,OK,00:01:12,00:01:12,0.6,8.0,16.0,MatNr1,PrMod4,TSys54,AB-2CD-4,30.11.2023,13:19:35,OK,OK,00:01:29,00:01:29,48.0,9.89999999999999,1.0,MatNr1,PrMod2,TSys27,AB-3CD-6,30.11.2023,13:24:51,OK,OK,00:02:00,00:02:00,0.0
1114,MatNr3,PrMod3,TSys32,AB-3CD-2,30.11.2023,13:35:33,Angel_to_low,Tolerance_violence,00:02:12,00:02:12,0.7000000000000001,21.0,5.0,MatNr3,PrMod3,TSys32,AB-1CD-0,30.11.2023,13:42:52,OK,OK,00:01:23,00:01:23,45.0,9.499999999999991,2.0,MatNr3,PrMod1,TSys32,AB-3CD-5,30.11.2023,13:47:03,Angel_to_low,Tolerance_violence,00:01:57,00:01:57,0.0
1114,MatNr3,PrMod3,TSys32,AB-3CD-2,30.11.2023,13:39:33,OK,OK,00:01:48,00:01:48,0.7000000000000001,21.0,5.0,MatNr3,PrMod3,TSys32,AB-1CD-0,30.11.2023,13:42:52,OK,OK,00:01:23,00:01:23,45.0,9.499999999999991,2.0,MatNr3,PrMod1,TSys32,AB-3CD-5,30.11.2023,13:47:03,Angel_to_low,Tolerance_violence,00:01:57,00:01:57,0.0
1115,MatNr1,PrMod4,TSys27,AB-1CD-6,30.11.2023,14:00:22,OK,OK,00:01:53,00:01:53,1.2000000000000002,30.0,5.0,MatNr1,PrMod1,TSys54,AB-2CD-5,30.11.2023,14:06:31,OK,OK,00:02:10,00:02:10,67.0,16.199999999999996,2.0,MatNr1,PrMod2,TSys27,AB-1CD-2,30.11.2023,14:11:23,OK,OK,00:01:40,00:01:40,0.0
1116,MatNr2,PrMod3,TSys27,AB-2CD-0,30.11.2023,14:27:32,OK,OK,00:02:50,00:02:50,1.1,55.0,18.0,MatNr2,PrMod3,TSys54,AB-3CD-8,30.11.2023,14:34:17,OK,OK,00:01:49,00:01:49,46.0,15.499999999999998,0.0,MatNr2,PrMod2,TSys32,AB-3CD-3,30.11.2023,14:39:45,OK,OK,00:01:58,00:01:58,0.0
1117,MatNr2,PrMod2,TSys32,AB-2CD-3,30.11.2023,14:54:03,Angel_to_low,Tolerance_violence,00:02:15,00:02:15,1.3000000000000005,25.0,6.0,MatNr2,PrMod4,TSys32,AB-2CD-8,30.11.2023,15:02:50,OK,OK,00:01:30,00:01:30,64.0,19.499999999999982,0.0,MatNr2,PrMod2,TSys32,AB-2CD-8,30.11.2023,15:07:45,angel_to_wide,Tolerance_violence,00:01:35,00:01:35,0.0
1117,MatNr2,PrMod2,TSys32,AB-2CD-3,30.11.2023,14:59:26,OK,OK,00:01:13,00:01:13,1.3000000000000005,25.0,6.0,MatNr2,PrMod4,TSys32,AB-2CD-8,30.11.2023,15:02:50,OK,OK,00:01:30,00:01:30,64.0,19.499999999999982,0.0,MatNr2,PrMod2,TSys32,AB-2CD-8,30.11.2023,15:07:45,angel_to_wide,Tolerance_violence,00:01:35,00:01:35,0.0
1118,MatNr3,PrMod2,TSys54,AB-3CD-3,30.11.2023,15:20:12,OK,OK,00:01:40,00:01:40,97.0,10.0,7.0,MatNr3,PrMod4,TSys27,AB-2CD-8,30.11.2023,15:23:31,OK,OK,00:01:47,00:01:47,42.0,17.59999999999999,0.0,MatNr3,PrMod2,TSys54,AB-3CD-7,30.11.2023,15:35:12,angel_to_wide,Tolerance_violence,00:01:55,00:01:55,0.0
1118,MatNr3,PrMod2,TSys54,AB-3CD-3,30.11.2023,15:20:12,OK,OK,00:01:40,00:01:40,97.0,10.0,7.0,MatNr3,PrMod4,TSys27,AB-2CD-8,30.11.2023,15:26:42,OK,OK,00:01:32,00:01:32,42.0,17.59999999999999,0.0,MatNr3,PrMod2,TSys54,AB-3CD-7,30.11.2023,15:35:12,angel_to_wide,Tolerance_violence,00:01:55,00:01:55,0.0
1118,MatNr3,PrMod2,TSys54,AB-3CD-3,30.11.2023,15:20:12,OK,OK,00:01:40,00:01:40,97.0,10.0,7.0,MatNr3,PrMod4,TSys27,AB-2CD-8,30.11.2023,15:31:13,OK,OK,00:02:15,00:02:15,42.0,-1.15,0.0,MatNr3,PrMod2,TSys54,AB-3CD-7,30.11.2023,15:35:12,angel_to_wide,Tolerance_violence,00:01:55,00:01:55,0.0
